11,20,0.35483871
65,53,0.550847458
43,35,0.551282051
57,70,0.448818898
59,91,0.393333333
17,82,0.171717172
7,8,0.466666667
75,67,0.528169014
12,27,0.307692308
31,88,0.260504202
94,66,0.5875
21,11,0.65625
84,59,0.587412587
53,77,0.407692308
72,67,0.517985612
2,100,0.019607843
94,49,0.657342657
52,97,0.348993289
57,49,0.537735849
83,60,0.58041958
67,62,0.519379845
9,80,0.101123596
69,90,0.433962264
99,23,0.81147541
69,85,0.448051948
82,93,0.468571429
44,6,0.88
29,84,0.256637168
8,67,0.106666667
72,74,0.493150685
91,47,0.65942029
71,35,0.669811321
61,18,0.772151899
71,48,0.596638655
31,92,0.25203252
43,44,0.494252874
10,31,0.243902439
34,73,0.317757009
95,85,0.527777778
72,79,0.476821192
36,5,0.87804878
43,45,0.488636364
71,65,0.522058824
82,92,0.471264368
6,30,0.166666667
92,15,0.859813084
13,30,0.302325581
15,79,0.159574468
73,48,0.603305785
79,41,0.658333333
12,65,0.155844156
86,93,0.480446927
64,24,0.727272727
25,2,0.925925926
66,55,0.545454545
57,57,0.5
70,1,0.985915493
99,63,0.611111111
97,6,0.941747573
30,96,0.238095238
67,68,0.496296296
40,20,0.666666667
89,46,0.659259259
28,88,0.24137931
16,64,0.2
34,6,0.85
93,91,0.505434783
47,99,0.321917808
54,31,0.635294118
5,94,0.050505051
24,29,0.452830189
99,3,0.970588235
46,45,0.505494505
7,57,0.109375
30,53,0.361445783
88,60,0.594594595
51,57,0.472222222
80,77,0.50955414
42,85,0.330708661
47,84,0.358778626
7,21,0.25
88,12,0.88
52,13,0.8
5,74,0.063291139
89,84,0.514450867
3,55,0.051724138
37,77,0.324561404
13,1,0.928571429
40,55,0.421052632
88,55,0.615384615
89,86,0.508571429
54,89,0.377622378
100,75,0.571428571
31,63,0.329787234
41,3,0.931818182
67,45,0.598214286
36,86,0.295081967
53,57,0.481818182
74,48,0.606557377
4,80,0.047619048
81,70,0.536423841
9,16,0.36
62,72,0.462686567
26,41,0.388059701
50,90,0.357142857
32,96,0.25
75,20,0.789473684
71,30,0.702970297
41,78,0.344537815
48,23,0.676056338
66,73,0.474820144
31,63,0.329787234
52,52,0.5
11,90,0.108910891
89,95,0.483695652
88,40,0.6875
17,40,0.298245614
54,32,0.627906977
39,55,0.414893617
1,33,0.029411765
15,31,0.326086957
31,99,0.238461538
68,62,0.523076923
80,73,0.522875817
14,25,0.358974359
2,95,0.020618557
47,59,0.443396226
82,95,0.463276836
41,30,0.577464789
26,81,0.242990654
86,36,0.704918033
39,66,0.371428571
14,22,0.388888889
76,80,0.487179487
72,66,0.52173913
98,9,0.91588785
46,42,0.522727273
88,24,0.785714286
25,74,0.252525253
54,46,0.54
9,30,0.230769231
90,52,0.633802817
35,51,0.406976744
52,10,0.838709677
60,97,0.382165605
20,32,0.384615385
98,48,0.671232877
7,82,0.078651685
59,90,0.395973154
32,45,0.415584416
51,24,0.68
40,8,0.833333333
24,16,0.6
59,93,0.388157895
74,59,0.556390977
10,1,0.909090909
90,37,0.708661417
52,33,0.611764706
83,34,0.709401709
80,43,0.650406504
95,55,0.633333333
33,11,0.75
42,60,0.411764706
29,30,0.491525424
16,91,0.14953271
6,47,0.113207547
21,57,0.269230769
40,1,0.975609756
94,44,0.68115942
6,51,0.105263158
88,86,0.505747126
27,22,0.551020408
68,26,0.723404255
100,67,0.598802395
4,16,0.2
46,51,0.474226804
30,91,0.247933884
92,89,0.508287293
61,67,0.4765625
90,61,0.59602649
36,86,0.295081967
93,95,0.494680851
78,69,0.530612245
83,36,0.697478992
78,38,0.672413793
27,39,0.409090909
69,82,0.456953642
86,46,0.651515152
11,77,0.125
56,21,0.727272727
2,86,0.022727273
92,50,0.647887324
79,19,0.806122449
64,99,0.392638037
78,18,0.8125
92,91,0.50273224
84,58,0.591549296
90,24,0.789473684
77,52,0.596899225
11,84,0.115789474
3,32,0.085714286
84,3,0.965517241
100,90,0.526315789
11,31,0.261904762
69,51,0.575
93,9,0.911764706
20,70,0.222222222
62,16,0.794871795
2,75,0.025974026
84,16,0.84
2,41,0.046511628
44,28,0.611111111
17,53,0.242857143
7,58,0.107692308
95,50,0.655172414
38,96,0.28358209
3,24,0.111111111
50,49,0.505050505
48,90,0.347826087
21,62,0.253012048
70,32,0.68627451
72,45,0.615384615
77,8,0.905882353
79,32,0.711711712
35,64,0.353535354
72,8,0.9
43,42,0.505882353
56,72,0.4375
73,4,0.948051948
79,52,0.603053435
42,19,0.68852459
64,84,0.432432432
21,42,0.333333333
62,71,0.466165414
23,42,0.353846154
80,55,0.592592593
68,54,0.557377049
72,95,0.431137725
27,68,0.284210526
60,68,0.46875
94,26,0.783333333
75,4,0.949367089
4,82,0.046511628
64,21,0.752941176
51,5,0.910714286
20,82,0.196078431
21,64,0.247058824
98,64,0.604938272
75,19,0.79787234
25,66,0.274725275
11,23,0.323529412
27,2,0.931034483
82,2,0.976190476
78,12,0.866666667
84,79,0.515337423
50,89,0.35971223
20,89,0.183486239
51,84,0.377777778
16,47,0.253968254
5,21,0.192307692
63,75,0.456521739
91,100,0.476439791
9,67,0.118421053
60,40,0.6
38,29,0.567164179
90,95,0.486486486
84,18,0.823529412
63,58,0.520661157
26,70,0.270833333
17,37,0.314814815
75,53,0.5859375
29,11,0.725
26,12,0.684210526
56,66,0.459016393
26,92,0.220338983
71,11,0.865853659
69,22,0.758241758
9,6,0.6
51,73,0.411290323
6,31,0.162162162
31,15,0.673913043
87,100,0.465240642
85,88,0.49132948
24,67,0.263736264
40,19,0.677966102
11,33,0.25
62,29,0.681318681
6,78,0.071428571
33,98,0.251908397
71,12,0.855421687
61,18,0.772151899
82,13,0.863157895
78,77,0.503225806
80,91,0.467836257
49,57,0.462264151
41,1,0.976190476
81,28,0.743119266
91,79,0.535294118
16,83,0.161616162
68,17,0.8
53,96,0.355704698
44,32,0.578947368
72,52,0.580645161
30,75,0.285714286
82,15,0.845360825
73,21,0.776595745
76,13,0.853932584
70,11,0.864197531
63,2,0.969230769
62,45,0.579439252
49,85,0.365671642
91,85,0.517045455
94,67,0.583850932
58,89,0.394557823
12,90,0.117647059
65,99,0.396341463
27,13,0.675
23,81,0.221153846
40,83,0.325203252
26,58,0.30952381
33,77,0.3
83,55,0.601449275
21,76,0.216494845
91,35,0.722222222
83,69,0.546052632
78,28,0.735849057
99,59,0.626582278
42,33,0.56
10,8,0.555555556
98,79,0.553672316
1,37,0.026315789
57,14,0.802816901
17,68,0.2
5,2,0.714285714
27,17,0.613636364
4,54,0.068965517
14,60,0.189189189
53,87,0.378571429
42,96,0.304347826
29,11,0.725
97,9,0.91509434
2,64,0.03030303
5,38,0.11627907
11,59,0.157142857
81,28,0.743119266
62,60,0.508196721
43,19,0.693548387
11,94,0.104761905
92,44,0.676470588
78,62,0.557142857
22,14,0.611111111
16,83,0.161616162
57,5,0.919354839
77,98,0.44
95,42,0.693430657
23,29,0.442307692
82,38,0.683333333
22,26,0.458333333
18,21,0.461538462
59,36,0.621052632
78,70,0.527027027
16,49,0.246153846
83,20,0.805825243
32,4,0.888888889
22,71,0.23655914
1,51,0.019230769
63,13,0.828947368
81,93,0.465517241
43,81,0.346774194
25,19,0.568181818
56,43,0.565656566
84,37,0.694214876
43,63,0.405660377
85,50,0.62962963
75,31,0.70754717
88,9,0.907216495
36,33,0.52173913
6,92,0.06122449
81,57,0.586956522
43,3,0.934782609
48,39,0.551724138
14,57,0.197183099
83,80,0.509202454
78,37,0.67826087
13,91,0.125
48,39,0.551724138
11,13,0.458333333
29,17,0.630434783
42,16,0.724137931
19,60,0.240506329
5,63,0.073529412
89,88,0.502824859
92,48,0.657142857
45,20,0.692307692
36,53,0.404494382
28,56,0.333333333
79,10,0.887640449
44,26,0.628571429
36,71,0.336448598
59,63,0.483606557
26,33,0.440677966
52,50,0.509803922
37,81,0.313559322
18,68,0.209302326
32,10,0.761904762
14,81,0.147368421
56,26,0.682926829
5,28,0.151515152
65,62,0.511811024
67,58,0.536
73,4,0.948051948
24,14,0.631578947
93,90,0.508196721
60,90,0.4
68,40,0.62962963
82,31,0.725663717
83,36,0.697478992
54,80,0.402985075
47,74,0.388429752
19,84,0.184466019
16,40,0.285714286
80,10,0.888888889
56,71,0.440944882
42,81,0.341463415
62,68,0.476923077
83,11,0.882978723
30,77,0.280373832
37,36,0.506849315
47,94,0.333333333
5,49,0.092592593
49,38,0.563218391
28,85,0.247787611
30,93,0.243902439
84,41,0.672
17,97,0.149122807
70,30,0.7
76,45,0.628099174
41,88,0.317829457
67,42,0.614678899
58,88,0.397260274
74,79,0.483660131
93,50,0.65034965
97,20,0.829059829
27,40,0.402985075
26,68,0.276595745
32,19,0.62745098
84,44,0.65625
31,7,0.815789474
54,95,0.362416107
3,77,0.0375
92,10,0.901960784
30,19,0.612244898
29,52,0.358024691
29,79,0.268518519
82,6,0.931818182
47,2,0.959183673
100,60,0.625
79,6,0.929411765
43,47,0.477777778
9,70,0.113924051
44,4,0.916666667
29,15,0.659090909
34,56,0.377777778
57,25,0.695121951
43,16,0.728813559
87,16,0.844660194
43,1,0.977272727
69,81,0.46
60,53,0.530973451
80,94,0.459770115
45,20,0.692307692
1,79,0.0125
1,40,0.024390244
63,31,0.670212766
45,86,0.34351145
19,90,0.174311927
60,62,0.491803279
31,87,0.262711864
64,86,0.426666667
76,5,0.938271605
13,20,0.393939394
5,85,0.055555556
4,27,0.129032258
68,63,0.519083969
17,43,0.283333333
41,55,0.427083333
37,78,0.32173913
75,47,0.614754098
73,80,0.477124183
24,90,0.210526316
36,79,0.313043478
70,54,0.564516129
45,31,0.592105263
100,72,0.581395349
86,50,0.632352941
17,5,0.772727273
15,42,0.263157895
19,14,0.575757576
49,68,0.418803419
91,2,0.978494624
1,45,0.02173913
66,79,0.455172414
81,23,0.778846154
92,39,0.702290076
53,99,0.348684211
88,29,0.752136752
98,47,0.675862069
78,72,0.52
46,20,0.696969697
6,78,0.071428571
89,84,0.514450867
66,100,0.397590361
37,59,0.385416667
84,99,0.459016393
93,29,0.762295082
19,5,0.791666667
31,89,0.258333333
58,27,0.682352941
60,84,0.416666667
56,41,0.577319588
59,79,0.427536232
85,40,0.68
62,66,0.484375
91,89,0.505555556
70,70,0.5
52,56,0.481481481
81,33,0.710526316
59,3,0.951612903
2,93,0.021052632
75,18,0.806451613
19,18,0.513513514
9,42,0.176470588
8,91,0.080808081
45,57,0.441176471
12,36,0.25
21,55,0.276315789
17,61,0.217948718
5,97,0.049019608
71,44,0.617391304
96,8,0.923076923
49,18,0.731343284
82,42,0.661290323
69,68,0.503649635
49,73,0.401639344
85,54,0.611510791
97,54,0.642384106
53,59,0.473214286
28,9,0.756756757
19,57,0.25
80,87,0.479041916
86,8,0.914893617
5,3,0.625
62,100,0.382716049
33,82,0.286956522
61,84,0.420689655
78,37,0.67826087
87,47,0.649253731
56,98,0.363636364
81,94,0.462857143
75,78,0.490196078
66,44,0.6
60,9,0.869565217
81,33,0.710526316
52,9,0.852459016
66,73,0.474820144
65,95,0.40625
77,45,0.631147541
77,62,0.553956835
76,91,0.45508982
74,40,0.649122807
74,83,0.47133758
57,64,0.47107438
78,64,0.549295775
88,8,0.916666667
49,39,0.556818182
27,46,0.369863014
44,86,0.338461538
77,91,0.458333333
3,17,0.15
98,71,0.579881657
88,7,0.926315789
29,13,0.69047619
50,71,0.41322314
50,1,0.980392157
74,65,0.532374101
7,61,0.102941176
90,13,0.873786408
83,40,0.674796748
49,90,0.352517986
2,95,0.020618557
73,10,0.879518072
55,39,0.585106383
33,98,0.251908397
35,51,0.406976744
30,21,0.588235294
15,46,0.245901639
2,26,0.071428571
49,94,0.342657343
99,81,0.55
12,50,0.193548387
53,93,0.363013699
46,30,0.605263158
77,2,0.974683544
50,14,0.78125
36,76,0.321428571
64,11,0.853333333
62,15,0.805194805
11,46,0.192982456
65,87,0.427631579
6,46,0.115384615
44,94,0.31884058
85,36,0.702479339
30,93,0.243902439
33,58,0.362637363
42,24,0.636363636
82,98,0.455555556
44,42,0.511627907
36,73,0.330275229
47,73,0.391666667
80,91,0.467836257
14,90,0.134615385
5,32,0.135135135
70,46,0.603448276
38,7,0.844444444
32,100,0.242424242
93,80,0.537572254
4,35,0.102564103
99,90,0.523809524
95,49,0.659722222
25,100,0.2
32,31,0.507936508
13,70,0.156626506
25,10,0.714285714
38,88,0.301587302
43,47,0.477777778
3,27,0.1
5,94,0.050505051
83,81,0.506097561
20,22,0.476190476
53,92,0.365517241
77,19,0.802083333
77,18,0.810526316
15,44,0.254237288
88,42,0.676923077
13,89,0.12745098
22,72,0.234042553
66,95,0.409937888
49,90,0.352517986
29,89,0.245762712
69,33,0.676470588
83,37,0.691666667
62,85,0.421768707
8,3,0.727272727
41,21,0.661290323
73,23,0.760416667
95,6,0.940594059
11,12,0.47826087
61,2,0.968253968
17,98,0.147826087
59,73,0.446969697
15,31,0.326086957
56,37,0.602150538
52,58,0.472727273
64,38,0.62745098
24,70,0.255319149
49,89,0.355072464
25,2,0.925925926
2,56,0.034482759
80,13,0.860215054
68,71,0.489208633
33,70,0.32038835
28,31,0.474576271
30,30,0.5
13,39,0.25
8,69,0.103896104
88,41,0.682170543
35,56,0.384615385
60,69,0.465116279
56,29,0.658823529
24,67,0.263736264
59,3,0.951612903
35,94,0.271317829
50,83,0.37593985
77,20,0.793814433
80,37,0.683760684
31,58,0.348314607
17,20,0.459459459
40,31,0.563380282
27,93,0.225
16,96,0.142857143
33,57,0.366666667
54,28,0.658536585
23,71,0.244680851
73,97,0.429411765
97,43,0.692857143
56,70,0.444444444
92,38,0.707692308
84,12,0.875
44,29,0.602739726
27,92,0.226890756
32,52,0.380952381
97,51,0.655405405
38,22,0.633333333
15,60,0.2
27,48,0.36
35,66,0.346534653
14,51,0.215384615
44,73,0.376068376
97,87,0.527173913
27,63,0.3
22,96,0.186440678
24,27,0.470588235
66,10,0.868421053
73,23,0.760416667
97,50,0.659863946
18,93,0.162162162
71,75,0.48630137
89,19,0.824074074
52,40,0.565217391
4,20,0.166666667
87,35,0.713114754
14,5,0.736842105
98,76,0.563218391
6,30,0.166666667
89,29,0.754237288
73,93,0.439759036
9,30,0.230769231
84,41,0.672
23,63,0.26744186
35,26,0.573770492
27,52,0.341772152
33,90,0.268292683
63,61,0.508064516
34,69,0.330097087
50,51,0.495049505
42,36,0.538461538
15,81,0.15625
64,43,0.598130841
87,39,0.69047619
39,70,0.357798165
44,69,0.389380531
82,27,0.752293578
72,2,0.972972973
23,11,0.676470588
55,63,0.466101695
17,26,0.395348837
71,31,0.696078431
25,75,0.25
8,42,0.16
29,26,0.527272727
82,92,0.471264368
87,31,0.737288136
34,70,0.326923077
69,97,0.415662651
39,65,0.375
72,39,0.648648649
19,63,0.231707317
59,87,0.404109589
58,3,0.950819672
50,78,0.390625
12,66,0.153846154
46,2,0.958333333
49,65,0.429824561
38,62,0.38
91,99,0.478947368
57,45,0.558823529
79,16,0.831578947
95,53,0.641891892
80,46,0.634920635
32,50,0.390243902
32,100,0.242424242
87,18,0.828571429
37,37,0.5
71,99,0.417647059
80,84,0.487804878
30,89,0.25210084
30,64,0.319148936
1,9,0.1
44,73,0.376068376
70,9,0.886075949
80,70,0.533333333
46,27,0.630136986
25,45,0.357142857
98,55,0.640522876
4,34,0.105263158
32,94,0.253968254
1,55,0.017857143
60,49,0.550458716
27,90,0.230769231
88,13,0.871287129
40,85,0.32
89,99,0.473404255
99,9,0.916666667
48,12,0.8
38,28,0.575757576
13,37,0.26
8,25,0.242424242
50,62,0.446428571
63,47,0.572727273
3,95,0.030612245
55,5,0.916666667
42,68,0.381818182
10,43,0.188679245
87,38,0.696
39,83,0.319672131
23,72,0.242105263
90,97,0.481283422
45,15,0.75
56,51,0.523364486
31,92,0.25203252
62,60,0.508196721
19,74,0.204301075
3,27,0.1
46,50,0.479166667
21,61,0.256097561
4,54,0.068965517
58,67,0.464
22,76,0.224489796
59,14,0.808219178
41,69,0.372727273
53,95,0.358108108
5,92,0.051546392
96,86,0.527472527
28,32,0.466666667
9,83,0.097826087
47,58,0.447619048
54,94,0.364864865
37,60,0.381443299
99,54,0.647058824
31,7,0.815789474
39,94,0.293233083
45,80,0.36
5,56,0.081967213
86,58,0.597222222
43,42,0.505882353
4,5,0.444444444
73,73,0.5
30,8,0.789473684
40,69,0.366972477
76,49,0.608
72,33,0.685714286
98,28,0.777777778
37,32,0.536231884
43,10,0.811320755
84,13,0.865979381
64,71,0.474074074
88,49,0.642335766
36,52,0.409090909
25,9,0.735294118
29,3,0.90625
94,63,0.598726115
63,84,0.428571429
49,23,0.680555556
74,8,0.902439024
57,48,0.542857143
99,36,0.733333333
5,14,0.263157895
96,89,0.518918919
94,58,0.618421053
94,8,0.921568627
90,92,0.494505495
80,85,0.484848485
77,35,0.6875
5,71,0.065789474
82,16,0.836734694
44,56,0.44
28,80,0.259259259
9,92,0.089108911
69,74,0.482517483
72,96,0.428571429
100,53,0.653594771
8,92,0.08
4,70,0.054054054
5,10,0.333333333
54,37,0.593406593
31,6,0.837837838
34,42,0.447368421
3,66,0.043478261
73,20,0.784946237
46,64,0.418181818
48,3,0.941176471
30,47,0.38961039
53,1,0.981481481
64,9,0.876712329
74,59,0.556390977
25,4,0.862068966
97,71,0.577380952
39,9,0.8125
31,35,0.46969697
25,9,0.735294118
60,38,0.612244898
89,88,0.502824859
79,90,0.467455621
16,70,0.186046512
89,27,0.767241379
47,16,0.746031746
16,74,0.177777778
71,81,0.467105263
50,82,0.378787879
92,91,0.50273224
21,63,0.25
86,29,0.747826087
60,73,0.45112782
26,58,0.30952381
57,3,0.95
18,40,0.310344828
17,23,0.425
91,41,0.689393939
15,27,0.357142857
15,68,0.180722892
87,54,0.617021277
57,60,0.487179487
90,63,0.588235294
97,70,0.580838323
25,94,0.210084034
54,15,0.782608696
74,38,0.660714286
52,88,0.371428571
91,31,0.745901639
6,5,0.545454545
93,68,0.577639752
39,25,0.609375
36,15,0.705882353
2,48,0.04
9,8,0.529411765
75,85,0.46875
4,89,0.043010753
18,94,0.160714286
47,85,0.356060606
43,26,0.623188406
93,27,0.775
75,37,0.669642857
4,62,0.060606061
25,29,0.462962963
45,75,0.375
48,64,0.428571429
62,46,0.574074074
39,42,0.481481481
80,73,0.522875817
90,100,0.473684211
37,94,0.282442748
26,81,0.242990654
68,51,0.571428571
49,19,0.720588235
48,12,0.8
75,77,0.493421053
40,58,0.408163265
16,40,0.285714286
24,88,0.214285714
66,59,0.528
35,83,0.296610169
96,52,0.648648649
48,61,0.440366972
41,19,0.683333333
53,95,0.358108108
77,61,0.557971014
38,47,0.447058824
25,87,0.223214286
41,91,0.310606061
80,98,0.449438202
10,27,0.27027027
87,28,0.756521739
7,5,0.583333333
52,14,0.787878788
57,67,0.459677419
58,64,0.475409836
71,78,0.476510067
24,45,0.347826087
79,83,0.487654321
82,90,0.476744186
50,10,0.833333333
61,65,0.484126984
15,84,0.151515152
48,89,0.350364964
51,20,0.718309859
94,13,0.878504673
93,19,0.830357143
81,26,0.757009346
83,20,0.805825243
24,44,0.352941176
57,33,0.633333333
13,93,0.122641509
8,12,0.4
80,63,0.559440559
4,58,0.064516129
1,29,0.033333333
91,70,0.565217391
9,55,0.140625
79,84,0.484662577
97,64,0.602484472
65,2,0.970149254
80,63,0.559440559
53,20,0.726027397
90,71,0.559006211
57,1,0.982758621
3,17,0.15
22,97,0.18487395
71,77,0.47972973
71,12,0.855421687
68,47,0.591304348
96,83,0.536312849
71,5,0.934210526
32,62,0.340425532
7,45,0.134615385
18,64,0.219512195
98,85,0.535519126
25,83,0.231481481
71,58,0.550387597
36,19,0.654545455
70,73,0.48951049
75,86,0.465838509
44,43,0.505747126
36,28,0.5625
50,68,0.423728814
13,16,0.448275862
57,1,0.982758621
34,36,0.485714286
22,63,0.258823529
66,32,0.673469388
21,53,0.283783784
71,11,0.865853659
13,54,0.194029851
6,35,0.146341463
100,4,0.961538462
21,97,0.177966102
21,73,0.223404255
